352,Q2 2023/24,,New,2023/06/16,"Technologies
South African Social Security Agency (SASSA)",Procurement of Advertising Space,Arena Holdings,"R11 040,00",Advertising in the media (Daily Dispatch and The Herald newspapers) will assist,2023/06/08,2023/06/12,2023/06/12
353,Q2 2023/24,,New,2023/06/16,South African Social Security Agency (SASSA),Procurement of Training - Induction Programme for 24 Officials,National School of Governence,"R150 048,00","the Agency to reach all Service Providers in areas within the Eastern Cape,
Twenty Four (24) newly appointed officials need to attend the Compuslory",2023/06/06,Not Stated,Not Stated
354,Q2 2023/24,,New,2023/06/16,South African Social Security Agency (SASSA),Procurement of submissible pump and spicing kits at Seshego SASSA Office,Thioshavha Trading,"R6 900,00","Induction Programme as prescribed. National School of Government is the
The water shortage was affecting the provision of services negatively in the",2023/06/07,2023/06/07,2023/06/07
355,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Okl Creations,"R16 760,00","facility. The delay in the repairing of the water pump would have caused closure
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/01,Once off,Once off
356,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Okl Creations,"R23 120,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/01,Once off,Once off
357,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Mavula 1,"R6 310,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
358,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Mavula 1,"R8 330,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
359,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",ARMCO Trading,"R9 310,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
360,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",ARMCO Trading,"R14 690,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
361,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Andwekazi Trading,"R16 760,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
362,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",ARMCO Trading,"R13 550,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
363,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Andwekazi Trading,"R8 330,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
364,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Andwekazi Trading,"R24 000,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
365,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Andwekazi Trading,"R8 430,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
366,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Andwekazi Trading,"R10 500,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
367,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Andwekazi Trading,"R93 050,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
368,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Andwekazi Trading,"R10 500,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
369,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Andwekazi Trading,"R6 260,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
370,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Lokontani Construction&Multipurpose,"R19 030,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
371,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Lokontani Construction&Multipurpose,R14 740,"and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
372,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Lokontani Construction&Multipurpose,"R21 050,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
373,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Lokontani Construction&Multipurpose,R8 430,"and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
374,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Mkhonto Service& Services,"R48 050,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
375,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Mkhonto Service& Services,"R54 520,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
376,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Skonto (PTY) LTD,"R83 540,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
377,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Halbes Construction,"R65 070,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
378,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Halbes Construction,"R8 430,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
379,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Halbes Construction,"R6 260,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
380,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Halbes Construction,"R8 480,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
381,Q2 2023/24,,New,2023/06/21,South African Social Security Agency (SASSA),"Supply and delivery of meals,blankets, matrass and dignity packs",Halbes Construction,"R36 570,00","and unexpected situation that poses an immediate risk to health, life, property or
Deviation,Emergency case as per SCM delegation 3.20 when there is a serious",2023/06/13,Once off,Once off
382,Q2 2023/24,,New,2023/06/30,Special Investigation Unit,Appointment of the Quantity Surveyor in the SIU Bloemfontein Provincial Office,InterQS (Pty) Ltd,"R204 000,00","and unexpected situation that poses an immediate risk to health, life, property or
Any other",2023/06/29,2023/06/30,2023/09/29
383,Q2 2023/24,,New,2023/06/30,Special Investigation Unit,Appointment of the Quantity Surveyor in the SIU Bloemfontein Provincial Office,Rubix Forensic (Pty) Ltd,"R2 980 800,00",Any other,2023/06/30,2023/07/01,2024/06/30
384,Q2 2023/24,,New,2023/07/06,National Gambling Board of South Africa,Assistance with creating a new year in Insight and with Insight scheduler error,AccTech Systems(Pty) Ltd,"R2 156,25",Single source,2023/06/19,2023/06/19,2023/06/19
385,Q2 2023/24,,New,2023/07/10,National Gambling Board of South Africa,International Association of Gaming Regulators (IAGR) 2023 annual jurisdictional membership for five (5),International Association of Gaming Regulators (IAGR),"R16 478,44",Sole supplier,2023/06/28,2023/07/01,2024/06/30
386,Q2 2023/24,,New,2023/07/10,National Gambling Board of South Africa,"NGB officials
Gaming Regulators Africa Forum (GRAF) for National Gambling Board annual jurisdictional membership",Gaming Regulators Africa Forum (GRAF),"R22 243,20",Sole supplier,2023/06/27,Not stated,Not stated
387,Q2 2023/24,,New,2023/07/10,"Department of Trade, Industry and Competition","fees
Automated performance agreement template and mirror streamline system",Mirror Business Solutions (Pty) Ltd,"R431 250,00",Sole source,2023/05/19,Not stated,Not stated
388,Q2 2023/24,,New,2023/07/17,Human Settlements,Ermegency housing response to fires that took place at Ray Nkonyeni Municipality,LPM Enterprise,"R1 394 848,00",Emergency Procurement,2023/07/09,Not stated,Not stated
389,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Renewal of membership for Internal Audit officials,The Institute of internal Auditors,"R11 833,50",Members renewal of the annual membership fees to the Institute of Internal,2023/06/19,Once off,Once off
390,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Approval of membership for Risk Management official,The Institute of Risk Management South Africa,"R1 972,00","Auditors.
Renewal of the annual membership fees to the Institute of Risk Management",2023/06/19,Once off,Once off
391,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Eastern Cape Province,Imbeko Media and Arts Agency t/a Mdantsane FM,"R9 500,00","South Africa (IRMSA).
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
392,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Eastern Cape Province,Nkqubela Community Radio,"R9 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
393,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Eastern Cape Province,Vukani Community Radio,"R9 660,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
394,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Eastern Cape Province,Unitra Community Radio (UCR)-FM,"R6 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
395,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in KwaZulu-Natal Province,Indonsakusa Community Radio t/a Icora FM,"R5 260,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
396,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in KwaZulu-Natal Province,Radio Khwezi,"R8 633,05","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
397,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in KwaZulu-Natal Province,Ulundi Christian Community Radio Station t/a Nguna,"R6 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
398,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in KwaZulu-Natal Province,"FM
Izwi Lomzansi","R15 600,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
399,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in KwaZulu-Natal Province,Nqubeko Community Radio,"R6 600,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
400,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Gauteng Province,Youth Empowerment Network t/a Eldos FM,"R9 600,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
401,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Gauteng Province,Mams Radio,"R9 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
402,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Gauteng Province,Rainbow Community Radio,"R6 900,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
403,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Gauteng Province,Pheli FM,"R6 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
,,5.5.1 GOVERNANCE MONITORING AND COMPLIANCE: 2023/2024 QUARTER 2 REPORT DEVIATIONS,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Number,"Period/ Quarter
(Use dropdown List)",,"Rollover / New
(Use dropdown List)","Date Received By GMC
(yyyy/mm/dd)","Entity/Department
(Use dropdown List)",Project Description,Supplier / Service Provider,"Value of Deviation
(R)",Reason for Deviation,"Award by AO/ AA
date
(yyyy/mm/dd)","Contract start date
(yyyy/mm/dd)",Contract expiry (yyyy/mm/dd)
404,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Limpopo Province,Giyani Community Radio (GCR FM),"R8 000,00",The PPSA targeted and requested quotations from community radio stations in,2023/07/10,Once off,Once off
405,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Limpopo Province,Mohodi Community Radio,"R8 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
406,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Limpopo Province,Moutse Community Radio,"R6 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
407,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Mpumalanga Province,Moutse Community Radio,"R12 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
408,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Mpumalanga Province,Ligwa Community FM,"R10 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
409,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Mpumalanga Province,Voice of Hope Izwi Lethemba,"R5 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
410,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Mpumalanga Province,Mkhondo Community Radio,"R10 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
411,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Northwest Province,Mmabatho FM,"R6 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
412,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Northwest Province,Modiri FM,"R5 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
413,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Northwest Province,Vaaltar FM Community Radio Station,"R7 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
414,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Northwest Province,Aganang Community Radio Station,"R6 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
415,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime from community radio station in Northwest Province,Star FM,"R6 000,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
416,Q2 2023/24,,New,2023/07/21,Public Protector South Africa,Procurement of airtime for community radio stations in Free State Province,Qwa-Qwa Radio,"R16 100,00","various districts across the country where it does not have a footprint to reach out
The PPSA targeted and requested quotations from community radio stations in",2023/07/10,Once off,Once off
417,Q2 2023/24,,New,2023/07/11,South African Social Security Agency (SASSA),SRD 350 System support and maintenance for a period of 3 months,Prosense Technology,"R2 406 950,00","various districts across the country where it does not have a footprint to reach out
A normal procurement process is currently already underway",2023/06/30,2023/07/01,2023/07/31
418,Q2 2023/24,,New,2023/07/07,South African Social Security Agency (SASSA),"South African Society of Archivist Conference in Mbombela, Mpumalanga",South African Society of Archivists,"R5 300,00",Sole Supplier,2023/06/23,2023/07/05,2023/07/07
419,Q2 2023/24,,New,2023/06/30,Special Investigation Unit,Appointment of the Quantity Surveyor in the SIU Bloemfontein Provincial Office,InterQS (Pty) Ltd,"R204 000,00",Any other,2023/06/29,2023/06/30,2023/09/29
420,Q2 2023/24,,New,2023/06/30,Special Investigation Unit,Appointment of the Quantity Surveyor in the SIU Bloemfontein Provincial Office,Rubix Forensic (Pty) Ltd,"R2 980 800,00",Any other,2023/06/30,2023/07/01,2024/06/30
421,Q2 2023/24,,New,2023/07/21,South African National Accreditation System,Participation in 8th annual Green Youth indaba 2023,Green Youth Network NPC (GYN),"R210 000,00",Sole source,2023/06/23,2023/06/23,2024/03/31
422,Q2 2023/24,,New,2023/07/25,Special Investigation Unit,Membership Renewal fees for 2023/24 for Mr Solomon Khaeeane,Compliance Institute of Southern Africa NPC,"R2 950,00","Single Source, Membership renewal affiliated with membership",2023/07/11,2023/05/01,2024/04/01
423,Q2 2023/24,,New,2023/07/25,Special Investigation Unit,3 Years liacence renewal (Kodak Capture Pro DX with support included),CSX Customer Services (Pty) Ltd,"R78 129,74","Sole Supplier,",2023/07/11,2023/08/01,2026/07/31
424,Q2 2023/24,,New,2023/07/25,Special Investigation Unit,Membership Renewal fees for 2023/24 ofr Ms Sefura Matlala,Knowledge Management South Africa NPC,"R1 570,00","Single Source, Membership renewal affiliated with membership",2023/07/11,2023/04/01,2024/03/31
425,Q2 2023/24,,New,2023/07/25,Special Investigation Unit,Membership Renewal fees for 2022 to 2024,Commonwealth Africa Anticorruption Centre,"R135 447,20","Single Source, Membership renewal affiliated with memberships",2023/05/25,2023/04/01,2024/03/31
426,Q2 2023/24,,New,2023/07/25,Special Investigation Unit,Membership Renewal Fees for Ms Sefura Matlala,Knowledge Management South Africa NPC,"R1 570,00","Single Source, Membership renewal affiliated with memberships",2023/04/25,2023/04/01,2023/03/31
427,Q2 2023/24,,New,2023/07/25,Special Investigation Unit,ACFE 16th Annual Conference,Association of certified fraud examiners SA chapter,"R160 650,00","Single Source, Attending conference affiliated with theor professional body",2023/04/25,2023/09/13,2023/09/15
428,Q2 2023/24,,New,2023/07/25,Special Investigation Unit,Licence Renewal and Subscription,Axis (Pty) Ltd,"R687 783,58",Sole Supplier,2023/06/13,2023/07/01,2024/06/30
429,Q2 2023/24,,New,2023/07/25,Special Investigation Unit,22nd Annual BHF Conference,Board of Healthcare Funders NPC,"R16 900,00","Single Source, Attending conference",2023/05/12,2023/05/14,2023/05/17
430,Q2 2023/24,,New,2023/07/25,Special Investigation Unit,Licence Renewal and Subscription,Adapt IT (Pty) Ltd,"R129 281,25",Sole Supplier,2023/06/13,2023/07/01,2024/06/30
431,Q2 2023/24,,New,2023/07/25,Special Investigation Unit,Attendance of the 8th edition of Datacon Africa 2023,Corinium Global Intelligence (Pty) Ltd,"R24 141,38","Single Source, Attending a conference",2023/05/29,2023/05/29,2023/05/31
432,Q2 2023/24,,New,2023/07/25,Special Investigation Unit,Stakeholder Engagement,President Hotel (Pty) Ltd,"R284 106,00 Le",ss than three quotations received for the SIU stakeholder engagement in Bloemfont,ein 2023/07/03,2023/07/26,2023/07/26
433,Q2 2023/24,,New,2023/07/26,Armaments Corporation of South Africa Limited,To conduct pressure Hull penetration enlargement on the South African Navy,Cutino Brothers Engineering,"R380 530,00",Sole Supplier,2023/07/06,2023/07/07,2023/11/30
434,Q2 2023/24,,New,2023/07/26,Armaments Corporation of South Africa Limited,To manufacture and supply hamasses and canister assembly for the beach barrier systems,Govolt Pty Ltd,"R854 116,00",Sole Supplier,2023/07/06,2023/07/15,2024/03/15
435,Q2 2023/24,,New,2023/07/26,Armaments Corporation of South Africa Limited,To manufacture and supply printed circuit boards,Curcor Solutions cc,"R854 924,00",Sole Supplier,2023/07/06,2023/07/15,2024/03/15
436,Q2 2023/24,,New,2023/07/26,Armaments Corporation of South Africa Limited,Annual renewal of ArcGIS software,ESRI South Africa Pty Ltd,"R284 850,00",Sole Supplier,2023/07/06,2023/07/15,2024/03/15
437,Q2 2023/24,,New,2026/07/26,Armaments Corporation of South Africa Limited,Plastic Components,Paramount Safety Products,"R404 098,00",Amendment of a purchase order to add one item to existing order,2023/07/06,2023/06/15,2023/12/31
438,Q2 2023/24,,New,2026/07/26,Armaments Corporation of South Africa Limited,Single and double hall mark,Paramount Safety Products,"R260 631,40",Original Equipment Manufacturer,2023/07/06,2023/05/12,2023/05/30
439,Q2 2023/24,,New,2026/07/26,Armaments Corporation of South Africa Limited,Purchasing of two high speed cameras,ECM Technologies Pty Ltd,"R2 138 826,00",Sole Supplier,2023/07/06,2023/05/15,2023/07/17
440,Q2 2023/24,,New,2023/07/26,Armaments Corporation of South Africa Limited,Purchasing of 60mm and 61mm mortar systems,Denel Land systems,"R288 373,40",Sole Supplier,2023/07/06,2023/04/11,2024/02/11
441,Q2 2023/24,,New,2023/07/26,Armaments Corporation of South Africa Limited,Purchasing of toyota fortuner 2.4 GD-6,Toyota South Africa Motors,"R597 123,30",Sole Supplier,2023/07/06,2023/05/24,2023/12/15
442,Q2 2023/24,,New,2023/07/26,Armaments Corporation of South Africa Limited,Purchase of Kubola EK 6090 4X4,Qalabothja Trading,"R773 164,42",Sole Supplier,2023/07/06,2023/06/02,2023/07/31
443,Q2 2023/24,,New,2023/07/26,Armaments Corporation of South Africa Limited,To repair mulfaction fume hoods at the containment laboratory,X-Link cc,"R6 720,00",Any other,2023/07/06,2023/05/24,2023/05/25
444,Q2 2023/24,,New,2023/07/26,Armaments Corporation of South Africa Limited,Purchasing of biomedical products,Inqaba Biomedical Industries Pty Ltd,"R26 227,31",Any other,2023/07/06,2023/07/15,2023/06/15
445,Q2 2023/24,,New,2023/07/26,Armaments Corporation of South Africa Limited,To repair a electrochemical Gas sensor testing station system,X-Link cc,"R28 270,00",Any other,2023/07/06,2023/06/19,2023/06/14
446,Q2 2023/24,,New,2023/07/26,Armaments Corporation of South Africa Limited,Maintenance and repair contract of critical laboratory equipment,Chemetrix Export Pty Ltd,"R187 076,16",Original Equipment Manufacturer,2023/07/06,2023/06/09,2023/07/28
447,Q2 2023/24,,New,2023/07/23,Armaments Corporation of South Africa Limited,Maintenance and repair contract of critical laboratory equipment,Chemetrix Export Pty Ltd,"R93 223,17",Original Equipment Manufacturer,2023/07/06,2023/06/26,2023/07/28
448,Q2 2023/24,,New,2023/07/26,South African Bureau of Standards,An XCAL Climats environment tests,XTEMP,"R26 066,22",Sole Supplier,2023/06/30,Not stated,2024/06/29
449,Q2 2023/24,,New,2023/07/26,South African Bureau of Standards,Repair to Voltage Transformer,Amantle Consulting Engineers,"R72 693,30",Emergency,2023/06/30,Not stated,2023/07/15
450,Q2 2023/24,,New,2023/07/26,South African Bureau of Standards,Jeasy System annual licence renewal,21st Century Pay Solutions Company,"R30 310,00",Sole Supplier,2023/06/28,Not stated,2024/06/24
451,Q2 2023/24,,New,2023/07/26,South African Bureau of Standards,IDEXX consumable products,IDEXX Laboratories,"R53 814,00",Sole Supplier,2023/06/27,Not stated,2024/01/16
452,Q2 2023/24,,New,2023/07/26,South African National Accreditation System,Participation at the 26th SMLTSA Congress 2023 through exhibition and workshop attendance on the 19th,The Society for Medical Laboratory Technology of South,"R57 250,00",Business strategy,2023/07/20,2023/10/19,2023/10/22
453,Q2 2023/24,,New,2023/08/07,National Gambling Board of South Africa,"to 22nd October 2023.
Annual Caseware software license","Africa (SMLTSA)
Adapt IT (Pty) Ltd","R107 650,70",Sole Supplier,2023/08/02,2023/09/01,2024/08/31
454,Q2 2023/24,,New,2023/07/10,Denel SOC Ltd,KAMAS,Logistical & Mechanical Services (LMS),"R936 910,00",Obsolescence review on KAMAs bill of material,2023/07/05,2023/07/10,2023/07/08
455,Q2 2023/24,,New,2023/07/20,South African Local Government Association,Subscribing for AllCad Software,Civil Designer South Africa,"R21 012,50",Sole Supplier,2022/06/13,2022/07/22,2025/06/30
456,Q2 2023/24,,New,2023/07/20,South African Local Government Association,LMS Annual fees for three years,Baobab Ventures,"R21 41 932,50",Sole Supplier,2022/08/01,2022/08/22,2025/07/30
457,Q2 2023/24,,New,2023/07/20,South African Local Government Association,Publishing of 1000 copies of the practice guide,Municipal Edge Publishing Company,"R400 000,00",Sole Supplier,2022/11/15,Once-Off,Once-Off
458,Q2 2023/24,,New,2023/08/16,Housing Development Agency,Physical security quarding services at haartebeespoort,Calvin and B Security Services,"R321 308,00",Emergency procurement,2023/07/23,Not stated,Not stated
459,Q2 2023/24,,New,2023/08/16,Housing Development Agency,Physical security quarding services at Welkom and Bloemfontein,South African Tiger Security,"R2 293 506,45",emergency procurement,2023/07/31,Not stated,Not stated
460,Q2 2023/24,,New,2023/08/10,National Home Builders Registration Council,Conference,IPM,"R78 980,00",Any other,2023/07/28,Once-Off,Once-Off
461,Q2 2023/24,,New,2023/08/10,National Home Builders Registration Council,Exam,Institute of internal auditor,"R17 354,80",Any other,2023/07/28,Once-Off,Once-Off
