year,quarter,dev_exp,department,supplier,value,original_value,file_name
2023,q4,deviation,Department of Correctional Services (DCS),vhugala enterprise,99487500,"R 994 875,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),vhaleya suppliers,99468100,"R 994 681,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),izingalethu suppliers,97000000,"R 970 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),wanotha distributors,99470000,"R 994 700,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),madubadube trading,99840000,"R 998 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),tiro tire enterprise,85238000,"R 852 380,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),base coverage holdings,86560000,"R 865 600,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kharishimisane,45107000,"R 451 070,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),rasepawa,38800000,"R 388 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),ijogolo engineering,36800000,"R 368 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),tmash trading,70800000,"R 708 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),rancho hancho,93245000,"R 932 450,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),precious l multi supplies,36976000,"R 369 760,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),scalo mm enterprises,92940000,"R 929 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),seletso projects,81243500,"R 812 435,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),gariep general supplies,52500000,"R 525 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),thato and family,99990000,"R 999 900,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),rodkarr distributors,99994000,"R 999 940,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),leokane construction and projects,99855000,"R 998 550,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),luck mm enterprise,99992500,"R 999 925,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mphonyana logistics,99990000,"R 999 900,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),ruth m,99360000,"R 993 600,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),febro holdings,96643000,"R 966 430,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),the food hub freshness,98480000,"R 984 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),sttkm holdings,67200000,"R 672 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),irbg trading,93690000,"R 936 900,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),khoma mbilu projects,98512500,"R 985 125,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kaadosh trading and projects,99790000,"R 997 900,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),ziyande business enterprise,98580000,"R 985 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),qhawe lethu projects,99800000,"R 998 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),le accounts and assiciates,99900000,"R 999 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),lrr enterprise,99450000,"R 994 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),vhafuri projects,99750000,"R 997 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),lesetja holdings,99900000,"R 999 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),ntjolo projects,99920000,"R 999 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),merusu,99988000,"R 999 880,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),base coverage holdings,98000000,"R 980 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),new horizon bros holdings,99520000,"R 995 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),the dee enterprises and supples,99943000,"R 999 430,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mmatukana and associates,99030000,"R 990 300,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),nhlohlori trading,85076300,"R 850 763,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),resh consultancy,46000000,"R 460 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kgadi ya ditlou,82000000,"R 820 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),pitch black trading enterprise,26668900,"R 266 689,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),pulito cleaning hub,21452000,"R 214 520,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,78675000,"R 786 750,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,63094800,"R 630 948,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kele entreprise,1430000,"R 14 300,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,98970000,"R 989 700,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,99840000,"R 998 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,99990000,"R 999 900,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,99905550,"R 999 055,50",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,99648000,"R 996 480,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),a g sooliman and son,99680000,"R 996 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),a g sooliman and son,99910000,"R 999 100,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),a g sooliman and son,99120000,"R 991 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),a g sooliman and son,12000000,"R 120 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,39960000,"R 399 600,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,44550000,"R 445 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,3552500,"R 35 525,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,8059200,"R 80 592,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),shimunyani trading and projects,16560000,"R 165 600,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),blackmash,9408000,"R 94 080,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kanjee tour and projects,4088000,"R 40 880,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kanjee tour and projects,2850000,"R 28 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kanjee tour and projects,11235000,"R 112 350,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kanjee tour and projects,3850000,"R 38 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),aida investment management,2998000,"R 29 980,00",2023-2024_q4_deviation.csv
2023,q4,deviation,"Department of Correctional Services (DCcoSf)fee ,40","oer,koffie) aida investment management",2129700,"R 21 297,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),aida investment management,6247500,"R 62 475,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),dela maria trading,12987000,"R 129 870,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mukheze trading enterprise,7198800,"R 71 988,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),zookey security and trading,2450000,"R 24 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),zookey security and trading,5445000,"R 54 450,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),zookey security and trading,6312500,"R 63 125,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),zookey security and trading,1030000,"R 10 300,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),zookey security and trading,2958000,"R 29 580,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),zookey security and trading,7920000,"R 79 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),dipotleng trading,13552000,"R 135 520,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kaadosh trading and projects,11808720,"R 118 087,20",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),ziyande business enterprise,9856000,"R 98 560,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),qhawe lethu projects,3330000,"R 33 300,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),le accounts and assiciates,3240000,"R 32 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),lrr enterprise,5010000,"R 50 100,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),vhafuri projects,1776250,"R 17 762,50",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),lesetja holdings,28800000,"R 288 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),ntjolo projects,2990500,"R 29 905,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),merusu,2725000,"R 27 250,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),base coverage holdings,2725000,"R 27 250,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),new horizon bros holdings,10875000,"R 108 750,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),the dee enterprises and supples,10136000,"R 101 360,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mmatukana and associates,3625000,"R 36 250,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),nhlohlori trading,2992500,"R 29 925,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),resh consultancy,2725000,"R 27 250,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kgadi ya ditlou,2051250,"R 20 512,50",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),pitch black trading enterprise,2500960,"R 25 009,60",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),pulito cleaning hub,3837375,"R 38 373,75",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,8533350,"R 85 333,50",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,5922000,"R 59 220,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kele entreprise,4304300,"R 43 043,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,6919200,"R 69 192,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,8649000,"R 86 490,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,5485725,"R 54 857,25",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,5864400,"R 58 644,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,96466500,"R 964 665,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),a g sooliman and son,89000000,"R 890 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),a g sooliman and son,54450000,"R 544 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),a g sooliman and son,23948000,"R 239 480,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),a g sooliman and son,36846450,"R 368 464,50",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,9234750,"R 92 347,50",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,67275000,"R 672 750,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,62059500,"R 620 595,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),go thusa trading,60511625,"R 605 116,25",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),shimunyani trading and projects,4716000,"R 47 160,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),blackmash,65349988,"R 653 499,88",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kanjee tour and projects,44778375,"R 447 783,75",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kanjee tour and projects,69400000,"R 694 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kanjee tour and projects,82462100,"R 824 621,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kanjee tour and projects,89878900,"R 898 789,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),zitma distributors,14040000,"R 140 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),zitma distributors,13840000,"R 138 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),zitma distributors,10957500,"R 109 575,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),zitma distributors,4032000,"R 40 320,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,8520000,"R 85 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,2028000,"R 20 280,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,3442800,"R 34 428,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,1968000,"R 19 680,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,2842800,"R 28 428,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,1660500,"R 16 605,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,1950000,"R 19 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,7126000,"R 71 260,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,1987000,"R 19 870,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,1147600,"R 11 476,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,4333200,"R 43 332,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,1265000,"R 12 650,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,5850000,"R 58 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,2428500,"R 24 285,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,15640000,"R 156 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,5760000,"R 57 600,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,2851800,"R 28 518,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,375000,"R 3 750,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,3247200,"R 32 472,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,1380000,"R 13 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mshika a investments,4688250,"R 46 882,50",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),love and charm,63900000,"R 639 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),balinye trading,40000000,"R 400 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),balinye trading,7000000,"R 70 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),shandukandaba lagacy (pty) ltd,14400000,"R 144 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mqcolisi (pty) ltd,320000,"R 3 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mqcolisi (pty) ltd,16000000,"R 160 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),shandukandaba lagacy,4080000,"R 40 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),shandukandaba lagacy,4000000,"R 40 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mqcolisi (pty) ltd,7680000,"R 76 800,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mqcolisi (pty) ltd,8000000,"R 80 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),mqcolisi (pty) ltd,7920000,"R 79 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),edge to edge,1250000,"R 12 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kamosho holdings,3414000,"R 34 140,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kamosho holdings,11700000,"R 117 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kamosho holdings,1200000,"R 12 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kamosho holdings,910000,"R 9 100,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kamosho holdings,4528000,"R 45 280,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kamosho holdings,1710000,"R 17 100,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kamosho holdings,1482000,"R 14 820,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kamosho holdings,2945000,"R 29 450,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kamosho holdings,1420000,"R 14 200,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kamosho holdings,11746176,"R 117 461,76",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kamosho holdings,546000,"R 5 460,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kamosho holdings,2925000,"R 29 250,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kamosho holdings,170000,"R 1 700,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),kamosho holdings,165000,"R 1 650,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),edge to edge,750000,"R 7 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),edge to edge,750000,"R 7 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),raymo holdings,8040000,"R 80 400,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),raymo holdings,1650000,"R 16 500,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),raymo holdings,2992800,"R 29 928,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),raymo holdings,2000400,"R 20 004,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),raymo holdings,2734800,"R 27 348,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),raymo holdings,1552500,"R 15 525,00",2023-2024_q4_deviation.csv
2023,q4,deviation,Department of Correctional Services (DCS),raymo holdings,1752000,"R 17 520,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),ARMCO Trading,911000,"R 9 110,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),JB Catering Services,1000000,"R 10 000,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Sqalo Holdings,682500,"R 6 825,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Sqalo Holdings,911000,"R 9 110,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Msakazana Event Management,10736000,"R 107 360,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Imizi Trading,908000,"R 9 080,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Zisithemba Trading,777500,"R 7 775,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Malibongwe Restaurant,679500,"R 6 795,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Malibongwe Restaurant,908000,"R 9 080,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),baroka mining construction,987702,"R 9 877,02",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Kamthwa Trading,1908000,"R 19 080,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Msakazama Events,2697500,"R 26 975,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Agape Company Group,1822000,"R 18 220,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Haalbes Construction,682500,"R 6 825,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Agape Company Group,1359000,"R 13 590,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),ARMCO Trading,5543000,"R 55 430,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),ARMCO Trading,1356000,"R 13 560,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),World Focus 1186,1133500,"R 11 335,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),ARMCO Trading,2038500,"R 20 385,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Mahlethato (Pty)LTD,5219500,"R 52 195,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Msakazama Events,5448000,"R 54 480,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Kamthwa Trading,5412500,"R 54 125,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Haalbes Construction,2276000,"R 22 760,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Come Again General trading,552000,"R 5 520,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Van Neel Projects,1133500,"R 11 335,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Van Neel Projects,2949500,"R 29 495,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Sulani Transport,2264000,"R 22 640,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Van Neel Projects,2365000,"R 23 650,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Agape Company Group,4507500,"R 45 075,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Kamthwa Trading,4768500,"R 47 685,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Msakazama Events,4774500,"R 47 745,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Agape Company Group,4863500,"R 48 635,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),World Focus 1186,4765500,"R 47 655,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Agape Company Group,8196000,"R 81 960,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Zisithemba Trading,8614000,"R 86 140,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Langley's Catering,2038500,"R 20 385,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),JB Catering Service,5314500,"R 53 145,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Sqalo Holdings,2955500,"R 29 555,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Sibotembi,6905000,"R 69 050,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Imvusa Trading,4546000,"R 45 460,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Imizi Trading,2923000,"R 29 230,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),ARMCO Trading,3270000,"R 32 700,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Elethu Construction&Cleaning,4305500,"R 43 055,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),ARMCO Trading,3044500,"R 30 445,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Imvusa Trading,2038500,"R 20 385,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Sulani Transport,2727000,"R 27 270,00",2023-2024_q4_deviation.csv
2023,q4,deviation,South African Social Security Agency (SASSA),Nanagca Trading,2492500,"R 24 925,00",2023-2024_q4_deviation.csv
